account_id,client_id,account_type,balance
AKB102011,2012,Islamic Financing - Basic,121933.24
AKB102012,2013,Student,89387.03
AKB102013,2014,Everyday Deposit,89643.08
AKB102014,2015,Savings,125062.93
AKB102015,2016,Student,29267.68
AKB102016,2017,Everyday Deposit,102089.38
AKB102017,2018,Savings,100787.08
AKB102018,2019,Islamic Financing - Basic,105864.3
AKB102019,2020,Student,24941.07
AKB102020,2021,Savings,87340.53
AKB102021,2022,Islamic Financing - Advanced,173221.6
AKB102022,2023,Real Estate Financing,199693.77
AKB102023,2024,Savings,36480.8
AKB102024,2025,Takaful Insurance Account,151939.63
AKB102025,2026,Student,21276.23
AKB102026,2027,E-Banking,109044.03
AKB102027,2028,Takaful Insurance Account,164610.34
AKB102028,2029,Student,34279.52
AKB102029,2030,Savings,151974.67
AKB102030,2031,Student,20269.56
AKB102031,2032,Takaful Insurance Account,139749.67
AKB102032,2033,Real Estate Financing,166049.77
AKB102033,2034,Savings,90639.51
AKB102034,2035,E-Banking,20649.8
AKB102035,2036,Student,15458.91
AKB102036,2037,Everyday Deposit,62559.43
AKB102037,2038,E-Banking,71789.46
AKB102038,2039,Savings,158719.67
AKB102039,2040,Real Estate Financing,228467.46
AKB102040,2041,Investment Account,312713.17
AKB102041,2042,Investment Account,220562.09
AKB102042,2043,Savings,103822.66
AKB102043,2044,Takaful Insurance Account,130667.9
AKB102044,2045,Savings,161697.4
AKB102045,2046,Student,30140.83
AKB102046,2047,Savings,117696.71
AKB102047,2048,Everyday Deposit,133611.31
AKB102048,2049,E-Banking,52404.06
AKB102049,2050,Takaful Insurance Account,237476.12
AKB102050,2051,Savings,118756.72
AKB102051,2052,Islamic Financing - Basic,117384.03
AKB102052,2053,Islamic Financing - Basic,114251.36
AKB102053,2054,Investment Account,193552.64
AKB102054,2055,E-Banking,25231.52
AKB102055,2056,Islamic Financing - Basic,71783.81
AKB102056,2057,Islamic Financing - Basic,139582.47
AKB102057,2058,Everyday Deposit,93399.01
AKB102058,2059,Student,20563.61
AKB102059,2060,Agricultural Financing,56123.19
AKB102060,2061,Savings,63495.05
AKB102061,2062,Islamic Financing - Advanced,267837.13
AKB102062,2063,Takaful Insurance Account,148709.56
AKB102063,2064,Student,16734.26
AKB102064,2065,Savings,109617.11
AKB102065,2066,Investment Account,158057.62
AKB102066,2067,Everyday Deposit,32477.52
AKB102067,2068,Student,17217.75
AKB102068,2069,Real Estate Financing,312219.99
AKB102069,2070,Student,29356.3
AKB102070,2071,Investment Account,223149.24
AKB102071,2072,Everyday Deposit,14527.29
AKB102072,2073,Savings,36328.69
AKB102073,2074,Savings,89560.41
AKB102074,2075,E-Banking,80649.54
AKB102075,2076,Islamic Financing - Advanced,200689.75
AKB102076,2077,Savings,103985.41
AKB102077,2078,Student,19267.89
AKB102078,2079,Islamic Financing - Basic,140849.63
AKB102079,2080,Investment Account,334556.61
AKB102080,2081,Investment Account,234007.23
AKB102081,2082,Savings,84749.3
AKB102082,2083,Savings,44166.12
AKB102083,2084,E-Banking,94721.74
AKB102084,2085,Everyday Deposit,47918.92
AKB102085,2086,Real Estate Financing,195979.18
AKB102086,2087,Everyday Deposit,55910.3
AKB102087,2088,Takaful Insurance Account,182309.75
AKB102088,2089,Everyday Deposit,21028.86
AKB102089,2090,Savings,80931.19
AKB102090,2091,Student,14598.87
AKB102091,2092,Islamic Financing - Basic,103554.41
AKB102092,2093,Islamic Financing - Advanced,193997.57
AKB102093,2094,Savings,112844.09
AKB102094,2095,E-Banking,104170.26
AKB102095,2096,Investment Account,145848.47
AKB102096,2097,Real Estate Financing,284509.56
AKB102097,2098,Takaful Insurance Account,69660.2
AKB102098,2099,Islamic Financing - Basic,122097.29
AKB102099,2100,Islamic Financing - Advanced,205657.71
AKB102100,2101,Savings,133503.63
AKB102101,2102,Investment Account,195182.87
AKB102102,2103,Agricultural Financing,50503.95
AKB102103,2104,Savings,126670.4
AKB102104,2105,Savings,112055.82
AKB102105,2106,Savings,65244.62
AKB102106,2107,Investment Account,182712.47
AKB102107,2108,Everyday Deposit,49483.81
AKB102108,2109,Takaful Insurance Account,271174.4
AKB102109,2110,Takaful Insurance Account,155176.22
AKB102110,2111,Agricultural Financing,93762.71
AKB102111,2112,Investment Account,223535.45
AKB102112,2113,Everyday Deposit,34886.27
AKB102113,2114,Everyday Deposit,12616.63
AKB102114,2115,Investment Account,139021.93
AKB102115,2116,Islamic Financing - Advanced,159130.76
AKB102116,2117,Real Estate Financing,227374.86
AKB102117,2118,Student,27902.32
AKB102118,2119,Islamic Financing - Basic,223263.08
AKB102119,2120,Savings,56321.12
AKB102120,2121,Savings,154748.94
AKB102121,2122,Savings,135851.12
AKB102122,2123,Savings,78999.87
AKB102123,2124,Takaful Insurance Account,116739.4
AKB102124,2125,Investment Account,244476.19
AKB102125,2126,Student,57335.86
AKB102126,2127,Islamic Financing - Basic,99543.66
AKB102127,2128,E-Banking,52215.12
AKB102128,2129,Everyday Deposit,37912.06
AKB102129,2130,Everyday Deposit,134742.68
AKB102130,2131,Investment Account,129670.32
AKB102131,2132,Takaful Insurance Account,119760.1
AKB102132,2133,Investment Account,307274.44
AKB102133,2134,Everyday Deposit,108786.09
AKB102134,2135,Investment Account,272371.44
AKB102135,2136,Islamic Financing - Basic,117672.41
AKB102136,2137,Savings,86896.96
AKB102137,2138,Student,33671.52
AKB102138,2139,Savings,177884.01
AKB102139,2140,Real Estate Financing,139975.22
AKB102140,2141,Takaful Insurance Account,136728.62
AKB102141,2142,Savings,205181.32
AKB102142,2143,Savings,133362.02
AKB102143,2144,Student,8806.03
AKB102144,2145,Takaful Insurance Account,178084.77
AKB102145,2146,Savings,98737.38
AKB102146,2147,Savings,75268.64
AKB102147,2148,Student,26351.05
AKB102148,2149,Investment Account,245784.04
AKB102149,2150,Islamic Financing - Basic,196802.17
AKB102150,2151,Savings,62954.61
AKB102151,2152,Everyday Deposit,42589.38
AKB102152,2153,Islamic Financing - Basic,66241.58
AKB102153,2154,Takaful Insurance Account,313249.57
AKB102154,2155,Islamic Financing - Advanced,112988.06
AKB102155,2156,Savings,134216.22
AKB102156,2157,Savings,173938.64
AKB102157,2158,Savings,46680.84
AKB102158,2159,Real Estate Financing,86707.54
AKB102159,2160,Takaful Insurance Account,151632.08
AKB102160,2161,Savings,138239.87
AKB102161,2162,Everyday Deposit,51075.49
AKB102162,2163,Student,22085.37
AKB102163,2164,Savings,88065.79
AKB102164,2165,E-Banking,52098.22
AKB102165,2166,Savings,103617.16
AKB102166,2167,Student,19998.59
AKB102167,2168,Savings,86412.14
AKB102168,2169,Real Estate Financing,230434.32
AKB102169,2170,Savings,119248.77
AKB102170,2171,Takaful Insurance Account,154086.07
AKB102171,2172,Savings,98088.63
AKB102172,2173,E-Banking,29531.4
AKB102173,2174,Everyday Deposit,22644.96
AKB102174,2175,Savings,39072.41
AKB102175,2176,E-Banking,26727.76
AKB102176,2177,Everyday Deposit,20071.01
AKB102177,2178,Savings,124804.97
AKB102178,2179,Savings,51844.48
AKB102179,2180,Real Estate Financing,92781.29
AKB102180,2181,Islamic Financing - Basic,145583.86
AKB102181,2182,Takaful Insurance Account,172900.55
AKB102182,2183,Takaful Insurance Account,155912.23
AKB102183,2184,Islamic Financing - Basic,76045.97
AKB102184,2185,Student,20192.2
AKB102185,2186,Savings,74518.67
AKB102186,2187,Savings,149799.63
AKB102187,2188,Takaful Insurance Account,247692.36
AKB102188,2189,Savings,92198.32
AKB102189,2190,Islamic Financing - Basic,92428.77
AKB102190,2191,Islamic Financing - Basic,73122.49
AKB102191,2192,Islamic Financing - Advanced,185803.16
AKB102192,2193,Everyday Deposit,68862.67
AKB102193,2194,E-Banking,68567.85
AKB102194,2195,Everyday Deposit,46462.77
AKB102195,2196,Everyday Deposit,65368.26
AKB102196,2197,Takaful Insurance Account,191318.67
AKB102197,2198,Takaful Insurance Account,122950.49
AKB102198,2199,Takaful Insurance Account,99922.34
AKB102199,2200,Takaful Insurance Account,163325.3
AKB102200,2201,Agricultural Financing,80338.75
AKB102201,2202,Takaful Insurance Account,216065.89
AKB102202,2203,Savings,86646.46
AKB102203,2204,Real Estate Financing,164589.84
AKB102204,2205,Savings,113701.6
AKB102205,2206,Investment Account,229562.99
AKB102206,2207,Student,25728.22
AKB102207,2208,Investment Account,170308.45
AKB102208,2209,Takaful Insurance Account,207900.49
AKB102209,2210,Everyday Deposit,37872.01
AKB102210,2211,Everyday Deposit,111944.9
AKB102211,2212,Savings,85231.92
AKB102212,2213,Takaful Insurance Account,254073.43
AKB102213,2214,Everyday Deposit,117184.35
AKB102214,2215,Savings,92361.08
AKB102215,2216,Everyday Deposit,44427.41
AKB102216,2217,Islamic Financing - Basic,147992.05
AKB102217,2218,Student,21637.53
AKB102218,2219,Investment Account,151169.68
AKB102219,2220,Student,18780.04
AKB102220,2221,Real Estate Financing,187105.29
AKB102221,2222,Savings,81896.72
AKB102222,2223,Student,19084.6
AKB102223,2224,Everyday Deposit,19859.5
AKB102224,2225,Islamic Financing - Basic,94394.99
AKB102225,2226,Takaful Insurance Account,240475.85
AKB102226,2227,E-Banking,33462.46
AKB102227,2228,Student,23696.57
AKB102228,2229,Savings,73750.0
AKB102229,2230,Takaful Insurance Account,103260.33
AKB102230,2231,Everyday Deposit,69892.23
AKB102231,2232,Islamic Financing - Advanced,145286.65
AKB102232,2233,Everyday Deposit,79560.68
AKB102233,2234,Student,25137.68
AKB102234,2235,Islamic Financing - Basic,280802.33
AKB102235,2236,Islamic Financing - Advanced,107665.53
AKB102236,2237,Student,45760.83
AKB102237,2238,Everyday Deposit,33814.48
AKB102238,2239,Islamic Financing - Advanced,159584.13
AKB102239,2240,Islamic Financing - Basic,137399.45
AKB102240,2241,E-Banking,37037.75
AKB102241,2242,Savings,61561.3
AKB102242,2243,Takaful Insurance Account,75507.56
AKB102243,2244,Student,16070.02
AKB102244,2245,Islamic Financing - Basic,131078.27
AKB102245,2246,Student,31855.12
AKB102246,2247,Real Estate Financing,127949.14
AKB102247,2248,Savings,87168.76
AKB102248,2249,E-Banking,108370.34
AKB102249,2250,Student,14934.52
AKB102250,2251,Investment Account,247538.12
AKB102251,2252,Everyday Deposit,84937.75
AKB102252,2253,Everyday Deposit,100592.27
AKB102253,2254,Everyday Deposit,30658.19
AKB102254,2255,Islamic Financing - Basic,117914.16
AKB102255,2256,Everyday Deposit,133831.66
AKB102256,2257,Student,30833.14
AKB102257,2258,Student,27579.62
AKB102258,2259,Student,33056.23
AKB102259,2260,Takaful Insurance Account,176788.87
AKB102260,2261,Everyday Deposit,91069.39
AKB102261,2262,Islamic Financing - Basic,126019.71
AKB102262,2263,Everyday Deposit,96491.64
AKB102263,2264,E-Banking,57768.03
AKB102264,2265,Islamic Financing - Advanced,175984.27
AKB102265,2266,Student,17220.81
AKB102266,2267,Student,33315.9
AKB102267,2268,Takaful Insurance Account,136603.67
AKB102268,2269,Student,18164.7
AKB102269,2270,Savings,148069.5
AKB102270,2271,Savings,51007.53
AKB102271,2272,Everyday Deposit,64577.95
AKB102272,2273,Investment Account,191554.35
AKB102273,2274,Real Estate Financing,156762.55
AKB102274,2275,Investment Account,253654.22
AKB102275,2276,Investment Account,203453.57
AKB102276,2277,Islamic Financing - Basic,160280.88
AKB102277,2278,Takaful Insurance Account,133655.75
AKB102278,2279,Takaful Insurance Account,187210.07
AKB102279,2280,Everyday Deposit,134096.23
AKB102280,2281,Real Estate Financing,268707.27
AKB102281,2282,Everyday Deposit,151197.34
AKB102282,2283,Islamic Financing - Basic,84933.93
AKB102283,2284,E-Banking,38969.32
AKB102284,2285,Takaful Insurance Account,106542.55
AKB102285,2286,Investment Account,193799.43
AKB102286,2287,Islamic Financing - Basic,66063.35
AKB102287,2288,Takaful Insurance Account,119048.88
AKB102288,2289,Investment Account,197445.09
AKB102289,2290,Everyday Deposit,91885.47
AKB102290,2291,Savings,72674.04
AKB102291,2292,Everyday Deposit,16967.3
AKB102292,2293,Takaful Insurance Account,112578.27
AKB102293,2294,E-Banking,34647.91
AKB102294,2295,Savings,57843.81
AKB102295,2296,E-Banking,32292.96
AKB102296,2297,Savings,63562.4
AKB102297,2298,Investment Account,182947.76
AKB102298,2299,Islamic Financing - Basic,99279.87
AKB102299,2300,E-Banking,78124.91
AKB102300,2301,Everyday Deposit,50999.61
AKB102301,2302,Student,21805.77
AKB102302,2303,Everyday Deposit,58857.62
AKB102303,2304,Real Estate Financing,198807.71
AKB102304,2305,Student,17554.08
AKB102305,2306,Savings,66807.45
AKB102306,2307,Takaful Insurance Account,123124.7
AKB102307,2308,Savings,67324.14
AKB102308,2309,Real Estate Financing,140175.04
AKB102309,2310,Savings,109751.49
AKB102310,2311,Islamic Financing - Basic,258630.97
AKB102311,2312,Takaful Insurance Account,212375.53
AKB102312,2313,Student,35172.2
AKB102313,2314,Investment Account,127462.0
AKB102314,2315,Savings,66733.3
AKB102315,2316,Takaful Insurance Account,146388.84
AKB102316,2317,Islamic Financing - Advanced,249882.99
AKB102317,2318,Takaful Insurance Account,221516.83
AKB102318,2319,Savings,120120.75
AKB102319,2320,Agricultural Financing,125579.33
AKB102320,2321,Savings,84590.51
AKB102321,2322,Savings,108983.38
AKB102322,2323,Takaful Insurance Account,292931.16
AKB102323,2324,E-Banking,39291.65
AKB102324,2325,Islamic Financing - Advanced,183584.23
AKB102325,2326,Savings,115842.53
AKB102326,2327,Takaful Insurance Account,226003.36
AKB102327,2328,Takaful Insurance Account,179594.63
AKB102328,2329,Student,27770.08
AKB102329,2330,Everyday Deposit,35009.26
AKB102330,2331,Agricultural Financing,109304.4
AKB102331,2332,Takaful Insurance Account,196446.36
AKB102332,2333,Savings,154601.96
AKB102333,2334,Savings,142341.81
AKB102334,2335,E-Banking,87846.57
AKB102335,2336,Everyday Deposit,39605.06
AKB102336,2337,Savings,176862.64
AKB102337,2338,Student,29497.25
AKB102338,2339,Student,17635.41
AKB102339,2340,Student,19106.52
AKB102340,2341,Savings,86929.39
AKB102341,2342,E-Banking,55050.39
AKB102342,2343,Everyday Deposit,64976.68
AKB102343,2344,Takaful Insurance Account,105055.57
AKB102344,2345,Takaful Insurance Account,183133.05
AKB102345,2346,Student,13351.23
AKB102346,2347,Takaful Insurance Account,207699.45
AKB102347,2348,Student,57909.67
AKB102348,2349,Everyday Deposit,39051.17
AKB102349,2350,Everyday Deposit,107296.8
AKB102350,2351,Agricultural Financing,115769.26
AKB102351,2352,Savings,69580.71
AKB102352,2353,Investment Account,189477.0
AKB102353,2354,Everyday Deposit,128646.31
AKB102354,2355,Takaful Insurance Account,201046.6
AKB102355,2356,Islamic Financing - Advanced,250173.46
AKB102356,2357,Student,19698.68
AKB102357,2358,Real Estate Financing,166428.71
AKB102358,2359,Savings,91617.87
AKB102359,2360,Savings,95912.17
AKB102360,2361,Student,22404.69
AKB102361,2362,Takaful Insurance Account,149055.58
AKB102362,2363,Everyday Deposit,56420.83
AKB102363,2364,Islamic Financing - Basic,129965.97
AKB102364,2365,Takaful Insurance Account,221645.85
AKB102365,2366,Everyday Deposit,32603.15
AKB102366,2367,Everyday Deposit,23394.04
AKB102367,2368,Takaful Insurance Account,111584.55
AKB102368,2369,Student,19224.1
AKB102369,2370,Takaful Insurance Account,273246.81
AKB102370,2371,Student,19337.58
AKB102371,2372,Agricultural Financing,171585.14
AKB102372,2373,Everyday Deposit,162278.93
AKB102373,2374,Everyday Deposit,66459.18
AKB102374,2375,Student,23904.65
AKB102375,2376,Everyday Deposit,32797.06
AKB102376,2377,Real Estate Financing,124312.4
AKB102377,2378,Islamic Financing - Basic,84834.95
AKB102378,2379,E-Banking,116016.04
AKB102379,2380,Investment Account,337923.88
AKB102380,2381,Takaful Insurance Account,252922.72
AKB102381,2382,Savings,69726.74
AKB102382,2383,Savings,89325.31
AKB102383,2384,Student,15910.9
AKB102384,2385,Takaful Insurance Account,184230.1
AKB102385,2386,Savings,169467.2
AKB102386,2387,Savings,159850.72
AKB102387,2388,Student,22746.11
AKB102388,2389,Takaful Insurance Account,135215.13
AKB102389,2390,Investment Account,236315.5
AKB102390,2391,E-Banking,91977.86
AKB102391,2392,Takaful Insurance Account,197407.01
AKB102392,2393,Savings,99185.9
AKB102393,2394,Investment Account,260338.77
AKB102394,2395,Real Estate Financing,172362.42
AKB102395,2396,Islamic Financing - Advanced,119833.01
AKB102396,2397,Takaful Insurance Account,275731.35
AKB102397,2398,Real Estate Financing,139574.58
AKB102398,2399,Everyday Deposit,26699.61
AKB102399,2400,Everyday Deposit,29273.07
AKB102400,2401,Takaful Insurance Account,295801.17
AKB102401,2402,Takaful Insurance Account,116924.04
AKB102402,2403,Takaful Insurance Account,164593.18
AKB102403,2404,Investment Account,276547.28
AKB102404,2405,Everyday Deposit,16709.4
AKB102405,2406,E-Banking,21413.37
AKB102406,2407,Investment Account,251913.09
AKB102407,2408,Takaful Insurance Account,155324.11
AKB102408,2409,Savings,120001.47
AKB102409,2410,Islamic Financing - Advanced,215907.52
AKB102410,2411,Investment Account,206315.61
AKB102411,2412,Savings,135408.05
AKB102412,2413,Student,54851.08
AKB102413,2414,Savings,179205.58
AKB102414,2415,Takaful Insurance Account,172898.6
AKB102415,2416,Everyday Deposit,37161.17
AKB102416,2417,Student,32813.7
AKB102417,2418,Everyday Deposit,37816.6
AKB102418,2419,Student,32738.09
AKB102419,2420,Everyday Deposit,110671.73
AKB102420,2421,Everyday Deposit,32962.48
AKB102421,2422,Savings,176564.89
AKB102422,2423,Student,20900.42
AKB102423,2424,Real Estate Financing,249863.56
AKB102424,2425,Islamic Financing - Basic,186142.45
AKB102425,2426,Real Estate Financing,192617.59
AKB102426,2427,Savings,169584.96
AKB102427,2428,Islamic Financing - Basic,130206.67
AKB102428,2429,Savings,106664.81
AKB102429,2430,Takaful Insurance Account,314336.13
AKB102430,2431,Everyday Deposit,58306.53
AKB102431,2432,Student,20271.91
AKB102432,2433,Everyday Deposit,86130.99
AKB102433,2434,E-Banking,111731.97
AKB102434,2435,Everyday Deposit,38675.22
AKB102435,2436,Everyday Deposit,92400.42
AKB102436,2437,Student,46165.09
AKB102437,2438,E-Banking,56130.56
AKB102438,2439,E-Banking,40465.4
AKB102439,2440,E-Banking,116868.69
AKB102440,2441,Islamic Financing - Basic,109714.82
AKB102441,2442,Everyday Deposit,125402.39
AKB102442,2443,Savings,57588.19
AKB102443,2444,E-Banking,19345.03
AKB102444,2445,Savings,57895.84
AKB102445,2446,Savings,130141.39
AKB102446,2447,Savings,66594.68
AKB102447,2448,Savings,121584.45
AKB102448,2449,Takaful Insurance Account,213367.27
AKB102449,2450,Real Estate Financing,273293.83
AKB102450,2451,Savings,78126.37
AKB102451,2452,Islamic Financing - Basic,83933.41
AKB102452,2453,Takaful Insurance Account,138561.0
AKB102453,2454,Student,24955.82
AKB102454,2455,Student,28568.72
AKB102455,2456,Investment Account,235761.52
AKB102456,2457,Everyday Deposit,115124.95
AKB102457,2458,Savings,87348.93
AKB102458,2459,Everyday Deposit,44817.84
AKB102459,2460,Savings,94856.08
AKB102460,2461,Takaful Insurance Account,220729.36
AKB102461,2462,Takaful Insurance Account,130795.14
AKB102462,2463,Takaful Insurance Account,97325.19
AKB102463,2464,Investment Account,218080.2
AKB102464,2465,Takaful Insurance Account,207885.46
AKB102465,2466,Savings,196180.1
AKB102466,2467,Agricultural Financing,47676.75
AKB102467,2468,Investment Account,165179.94
AKB102468,2469,Student,22448.74
AKB102469,2470,Islamic Financing - Basic,112449.77
AKB102470,2471,Savings,68746.37
AKB102471,2472,Investment Account,256725.33
AKB102472,2473,Islamic Financing - Basic,66853.15
AKB102473,2474,Student,20522.5
AKB102474,2475,Savings,66399.02
AKB102475,2476,Takaful Insurance Account,239329.13
AKB102476,2477,Takaful Insurance Account,142162.89
AKB102477,2478,Everyday Deposit,110246.27
AKB102478,2479,Islamic Financing - Advanced,107040.06
AKB102479,2480,Real Estate Financing,240079.15
AKB102480,2481,Takaful Insurance Account,124444.0
AKB102481,2482,Savings,58106.66
AKB102482,2483,Savings,53600.02
AKB102483,2484,Investment Account,153548.77
AKB102484,2485,E-Banking,82059.72
AKB102485,2486,E-Banking,87836.45
AKB102486,2487,Savings,79211.43
AKB102487,2488,Student,25764.69
AKB102488,2489,Student,23444.11
AKB102489,2490,Savings,70084.07
AKB102490,2491,Takaful Insurance Account,162777.33
AKB102491,2492,Student,17976.98
AKB102492,2493,Islamic Financing - Basic,122836.99
AKB102493,2494,Student,14130.05
AKB102494,2495,Everyday Deposit,22126.97
AKB102495,2496,Real Estate Financing,211713.86
AKB102496,2497,Takaful Insurance Account,100604.63
AKB102497,2498,Student,19929.93
AKB102498,2499,Savings,122877.54
AKB102499,2500,Real Estate Financing,182592.92
AKB102500,2501,Student,9457.94
AKB102501,2502,Islamic Financing - Basic,117277.17
AKB102502,2503,E-Banking,62085.2
AKB102503,2504,Savings,74426.07
AKB102504,2505,Student,41830.56
AKB102505,2506,Student,28771.5
AKB102506,2507,Everyday Deposit,61247.17
AKB102507,2508,Everyday Deposit,24542.4
AKB102508,2509,Savings,56232.4
AKB102509,2510,Investment Account,127590.9
AKB102510,2511,Islamic Financing - Advanced,146703.21
AKB102511,2512,Savings,118593.65
AKB102512,2513,Savings,89393.52
AKB102513,2514,Everyday Deposit,88611.02
AKB102514,2515,Savings,44835.27
AKB102515,2516,E-Banking,49685.98
AKB102516,2517,Everyday Deposit,80379.9
AKB102517,2518,Savings,116985.59
AKB102518,2519,Savings,118032.52
AKB102519,2520,Investment Account,271369.45
AKB102520,2521,Student,37525.01
AKB102521,2522,Savings,90573.8
AKB102522,2523,Real Estate Financing,186810.15
AKB102523,2524,Savings,81009.86
AKB102524,2525,Investment Account,188347.88
AKB102525,2526,Real Estate Financing,182750.43
AKB102526,2527,Takaful Insurance Account,67240.02
AKB102527,2528,Savings,68096.43
AKB102528,2529,Student,44152.39
AKB102529,2530,Investment Account,351239.32
AKB102530,2531,Student,21719.33
AKB102531,2532,E-Banking,73314.53
AKB102532,2533,E-Banking,60653.7
AKB102533,2534,E-Banking,104582.32
AKB102534,2535,Investment Account,341875.86
AKB102535,2536,Real Estate Financing,186505.22
AKB102536,2537,Student,17457.08
AKB102537,2538,Takaful Insurance Account,139182.46
AKB102538,2539,Student,14924.5
AKB102539,2540,Student,22912.37
AKB102540,2541,Islamic Financing - Basic,122443.89
AKB102541,2542,E-Banking,100882.97
AKB102542,2543,E-Banking,45369.51
AKB102543,2544,Student,63839.88
AKB102544,2545,Student,10618.9
AKB102545,2546,Takaful Insurance Account,205353.55
AKB102546,2547,Everyday Deposit,72555.74
AKB102547,2548,Savings,89185.9
AKB102548,2549,Takaful Insurance Account,203499.77
AKB102549,2550,Student,26179.3
AKB102550,2551,Student,47809.64
AKB102551,2552,Islamic Financing - Advanced,135979.35
AKB102552,2553,Student,12501.94
AKB102553,2554,Student,31035.78
AKB102554,2555,Savings,77151.9
AKB102555,2556,Savings,55126.86
AKB102556,2557,Savings,67196.87
AKB102557,2558,Takaful Insurance Account,234392.03
AKB102558,2559,Islamic Financing - Basic,164017.4
AKB102559,2560,E-Banking,50568.25
AKB102560,2561,Savings,56162.53
AKB102561,2562,Savings,111620.93
AKB102562,2563,Student,20988.78
AKB102563,2564,Investment Account,267753.55
AKB102564,2565,Student,27822.42
AKB102565,2566,Student,20301.78
AKB102566,2567,Takaful Insurance Account,100511.17
AKB102567,2568,Islamic Financing - Basic,121086.38
AKB102568,2569,Investment Account,174020.38
AKB102569,2570,Investment Account,128433.93
AKB102570,2571,E-Banking,50981.54
AKB102571,2572,E-Banking,91771.51
AKB102572,2573,Everyday Deposit,61155.12
AKB102573,2574,Islamic Financing - Basic,105838.17
AKB102574,2575,Savings,44126.79
AKB102575,2576,Takaful Insurance Account,98810.09
AKB102576,2577,Savings,87121.59
AKB102577,2578,Student,13721.93
AKB102578,2579,Takaful Insurance Account,224457.37
AKB102579,2580,Investment Account,142031.54
AKB102580,2581,Student,28458.33
AKB102581,2582,Investment Account,232934.82
AKB102582,2583,Investment Account,162079.92
AKB102583,2584,Islamic Financing - Basic,203781.41
AKB102584,2585,Islamic Financing - Basic,72244.44
AKB102585,2586,Takaful Insurance Account,144140.13
AKB102586,2587,Investment Account,262237.12
AKB102587,2588,Savings,182602.04
AKB102588,2589,Savings,114017.93
AKB102589,2590,Student,13627.08
AKB102590,2591,Islamic Financing - Basic,144763.14
AKB102591,2592,E-Banking,77200.85
AKB102592,2593,Islamic Financing - Basic,282855.51
AKB102593,2594,Savings,61416.48
AKB102594,2595,Agricultural Financing,137964.01
AKB102595,2596,Student,52846.74
AKB102596,2597,Savings,109220.41
AKB102597,2598,Everyday Deposit,14182.04
AKB102598,2599,Investment Account,146718.63
AKB102599,2600,Takaful Insurance Account,263042.54
AKB102600,2601,Islamic Financing - Advanced,112277.68
AKB102601,2602,Real Estate Financing,239229.04
AKB102602,2603,Savings,125505.39
AKB102603,2604,Student,55737.16
AKB102604,2605,Takaful Insurance Account,149966.9
AKB102605,2606,Savings,73466.6
AKB102606,2607,Student,28709.71
AKB102607,2608,Student,25155.6
AKB102608,2609,Savings,61447.96
AKB102609,2610,Takaful Insurance Account,100791.66
AKB102610,2611,Everyday Deposit,52906.31
AKB102611,2612,Student,22566.51
AKB102612,2613,Islamic Financing - Basic,115701.7
AKB102613,2614,Agricultural Financing,110236.31
AKB102614,2615,Student,26352.71
AKB102615,2616,Everyday Deposit,110452.11
AKB102616,2617,Real Estate Financing,333685.39
AKB102617,2618,Investment Account,267867.33
AKB102618,2619,Student,20155.79
AKB102619,2620,Savings,114836.57
AKB102620,2621,Real Estate Financing,242863.42
AKB102621,2622,Takaful Insurance Account,131694.32
AKB102622,2623,E-Banking,25609.05
AKB102623,2624,Everyday Deposit,102532.22
AKB102624,2625,E-Banking,167218.14
AKB102625,2626,Takaful Insurance Account,107353.4
AKB102626,2627,Savings,124443.48
AKB102627,2628,Islamic Financing - Basic,119526.14
AKB102628,2629,Investment Account,182438.33
AKB102629,2630,Islamic Financing - Advanced,177353.47
AKB102630,2631,Real Estate Financing,317344.07
AKB102631,2632,Takaful Insurance Account,189658.78
AKB102632,2633,Takaful Insurance Account,80498.37
AKB102633,2634,E-Banking,25673.11
AKB102634,2635,Savings,49776.75
AKB102635,2636,Islamic Financing - Basic,108493.05
AKB102636,2637,Savings,167888.56
AKB102637,2638,Savings,101818.09
AKB102638,2639,Takaful Insurance Account,309935.29
AKB102639,2640,Student,16480.57
AKB102640,2641,Islamic Financing - Advanced,148152.08
AKB102641,2642,Islamic Financing - Advanced,120315.35
AKB102642,2643,Everyday Deposit,137369.9
AKB102643,2644,Islamic Financing - Basic,96130.54
AKB102644,2645,Real Estate Financing,210550.63
AKB102645,2646,Takaful Insurance Account,231259.65
AKB102646,2647,Investment Account,245472.93
AKB102647,2648,Real Estate Financing,156258.15
AKB102648,2649,Takaful Insurance Account,161467.8
AKB102649,2650,Investment Account,200485.74
AKB102650,2651,Takaful Insurance Account,90250.12
AKB102651,2652,Everyday Deposit,118379.93
AKB102652,2653,Savings,207514.74
AKB102653,2654,Student,52827.1
AKB102654,2655,Everyday Deposit,60376.5
AKB102655,2656,Savings,117574.56
AKB102656,2657,Savings,86160.75
AKB102657,2658,E-Banking,128425.09
AKB102658,2659,Islamic Financing - Basic,156752.03
AKB102659,2660,Investment Account,174908.03
AKB102660,2661,Investment Account,303459.54
AKB102661,2662,Student,14843.65
AKB102662,2663,Takaful Insurance Account,182531.69
AKB102663,2664,Islamic Financing - Advanced,168498.9
AKB102664,2665,Investment Account,221544.9
AKB102665,2666,Savings,205258.41
AKB102666,2667,Investment Account,151503.58
AKB102667,2668,E-Banking,28468.42
AKB102668,2669,Agricultural Financing,190433.49
AKB102669,2670,Real Estate Financing,217427.08
